Generation,Max,Avg,Std,Min
0,92.88200618758324,8.246770947120586,27.19502158475171,-6.393590753950631
1,92.88200618758324,25.323087731168563,34.24618077891245,-6.405228458030842
2,92.91859563501554,54.28384156280237,34.61513542014986,-5.983936280687191
3,93.00278772623588,67.38131490787462,30.870886130025056,-6.395261598115449
4,93.00278772623588,74.06660079686807,30.35955575215725,-5.8971538676367405
5,93.00278772623588,75.54284848621505,30.6120874305443,-6.486160788944089
6,93.41639337829167,73.23372200056806,33.93220523564007,-5.905361848054571
7,93.41639337829167,77.88681942642425,30.699645172827246,-5.902633333401366
8,93.41639337829167,74.79415332208744,33.70388859471153,-6.416732282512326
9,93.41639337829167,77.14523051133428,31.7276187249845,-5.799092654460526
10,93.48001907417188,81.32808449696311,28.581897620657294,-5.814130531825066
11,93.48001907417188,82.00971785089563,28.843100415398283,-5.902633333401366
12,93.41639337829167,86.82774037205235,22.101932804796192,-5.814130531825066
13,93.48001907417188,85.64650453991635,25.32688255272596,-5.814130531825066
14,93.48001907417188,84.87368864514313,24.9555574693782,-5.814130531825066
15,93.48001907417188,87.5413551572458,20.895174005733335,-5.771441123130016
16,93.48001907417188,86.50153847795289,23.597210909953358,-5.814130531825066
17,93.48001907417188,85.79423739809822,24.21054515922661,-5.805134968916488
18,93.48001907417188,85.61678883557305,25.324460510594733,-5.814130531825066
19,93.48001907417188,85.14481915737684,25.522093863121164,-5.814130531825066
20,93.48001907417188,86.02157231507329,25.196680186436108,-5.805134968916488
21,93.48001907417188,89.39019792404274,17.64108114899923,-5.786897381366708
22,93.48001907417188,82.99402780485698,29.611926187531754,-5.814130531825066
23,93.48001907417188,82.49474551482744,28.113736321017225,-5.805134968916488
24,93.48001907417188,81.47092954287179,31.02905975513472,-6.480044561926653
25,93.48001907417188,87.98644884729472,21.515265178058975,-5.7745515455444085
26,93.48001907417188,89.03347344367803,18.46326154152159,-5.771441123130016
27,93.48001907417188,87.44842680562289,21.602909664108836,-5.805134968916488
28,93.48001907417188,85.50919110746588,24.23003360511523,-5.814130531825066
29,93.48001907417188,81.33699063274489,30.241643696404406,-5.814130531825066
30,93.48001907417188,90.0568076166235,16.864398536297678,-5.805134968916488
