Generation,Max,Avg,Std,Min
0,88.95955642660934,7.846329940547486,30.038590274472824,-6.880384082186005
1,88.55520676758503,17.691887292450705,34.73978186941589,-6.285998094508865
2,88.95955642660934,42.64682095018462,40.25178226838676,-6.278521424165844
3,88.55520676758503,65.66844335933028,35.289874887755985,-6.182084906716632
4,92.09060701409176,70.14834794617681,33.16031199918876,-6.278521424165844
5,92.09060701409176,74.91188065823172,29.196274606024218,-6.1779441140506
6,92.09060701409176,70.21894931920528,32.66225525128625,-5.921578419643816
7,92.09060701409176,75.27171649681054,28.816010562236567,-6.278521424165844
8,92.1252886203982,79.80528145097831,20.947359112142745,-5.225746673713202
9,92.1252886203982,76.72083187764464,24.617068545513963,-5.934894195619588
10,92.1252886203982,73.96110837349741,26.64759649234757,-5.993961427306569
11,92.09060701409176,76.08407087633265,23.666979121030312,-5.318119993844216
12,92.09060701409176,74.994041602468,29.3706901907678,-6.175867270105761
13,92.09060701409176,79.89591280181918,23.642505120245982,-5.5909869805108565
14,92.27060701409177,74.6911714350151,27.666932623166343,-5.953243334287785
15,92.27060701409177,78.3787649377925,23.62824101572371,-5.43372200355424
16,92.27060701409177,75.95297978430607,29.603047864808072,-5.749392985908253
17,92.09060701409176,77.95392161891006,25.19687012448591,-5.3230099791384085
18,92.09060701409176,74.56561837273667,23.520358002640233,-5.389071729816501
19,92.09060701409176,76.78133311214866,22.942523599199042,2.895206767585015
20,92.09060701409176,78.0761544919899,27.441994991561963,-5.849324779946859
21,92.09060701409176,75.62369878369839,24.666970891876115,-5.480638923341991
22,92.09060701409176,76.21272686527136,24.68459354554508,-5.365976015021851
23,92.09060701409176,76.33010110670128,27.721670875100227,-5.976350909297934
24,92.09060701409176,76.61633388343276,26.135936273132728,-5.488937726156687
25,92.09060701409176,80.6787988114632,19.305080559100997,-5.459585514144159
26,92.09060701409176,79.85577857066893,20.944900031904034,-5.472270673671475
27,92.09060701409176,79.13637708203574,21.83548435342707,-5.3230099791384085
28,92.09060701409176,78.4923868852694,25.01524601411701,-5.225746673713202
29,92.09060701409176,77.46113005529945,24.013760260515696,-5.793013608384144
30,92.09060701409176,80.88559072739623,20.51730077533448,-5.793013608384144
