Generation,Max,Avg,Std,Min
0,11.689737338203969,-5.176227760827105,4.367952385479957,-15.10069394769641
1,14.529064060576804,-5.0471755398313825,5.64507849736691,-18.52919504183983
2,14.529064060576804,-3.8062413097023415,6.165675483210447,-15.251431834264034
3,16.40775620036817,-2.4033276684408698,6.705777970919669,-15.540427126660997
4,20.53648834007915,-1.2722391344323396,8.495436640467661,-15.07870562823009
5,20.767673973022617,-0.8104975065378673,9.17035892343821,-15.277887253988874
6,20.767673973022617,0.7445699860578994,9.965143440716949,-15.357504568645716
7,23.22269190415699,5.670347218769246,9.467632713804425,-11.752021835601518
8,23.22269190415699,4.5986004984595885,10.37167659981948,-16.801304708171273
9,24.65878853443008,4.736383016408752,10.585112111417905,-15.465820260457232
10,24.65878853443008,4.670085053243029,10.339261246907034,-15.30846092213625
11,24.65878853443008,5.561714846561997,10.480283335371036,-15.289220119450464
12,24.65878853443008,4.364330089194117,9.93632379402239,-11.83060159246267
13,24.65878853443008,5.540729099721275,9.991561192717624,-12.573326487948282
14,24.65878853443008,6.7657936178886136,9.949659440570418,-15.223484768175405
15,24.65878853443008,8.397954693325344,10.481873570658971,-11.731041594665559
16,24.65878853443008,8.276672781529346,10.95974776439211,-15.352088455322374
17,24.65878853443008,10.887846089282457,10.83312453102173,-13.50094944815222
18,24.65878853443008,13.11493199570288,10.093747856463809,-11.776300006548517
19,26.43837196501616,13.460892492466828,10.160486051550496,-15.217486078042954
20,26.43837196501616,11.327735378320419,10.586497055526712,-11.811446288424463
21,26.43837196501616,9.742767704472021,10.78476271793292,-15.342249855573288
22,26.43837196501616,9.985151045505983,9.911680790350465,-11.86295437375907
23,26.43837196501616,10.207808522278746,10.404862777838462,-12.352214278123501
24,26.43837196501616,9.267994209132029,10.264284949580233,-15.34221806617519
25,26.43837196501616,8.95003194572569,10.422291976111676,-12.631639673593245
26,26.43837196501616,10.233443100577553,8.954314074661236,-15.347978845297614
27,26.43837196501616,11.245352614694493,10.418264568539465,-11.798604460255486
28,26.43837196501616,10.587387225397032,11.753522523953915,-11.821489883010464
29,26.43837196501616,13.545435367753798,12.375861693728213,-15.458340565642008
