Generation,Max,Avg,Std,Min
0,21.02847390013429,-3.0273300984175853,7.448578856127556,-23.173111937529
1,27.414398592974813,-1.1179879486587825,9.030263586056929,-19.228083699444618
2,27.414398592974813,1.0238564616396957,9.75421924805474,-13.707480536382693
3,29.46937959993934,3.704309539652654,10.669813812777535,-20.095628478703027
4,29.46937959993934,5.354169803905398,11.390334327597746,-17.461714298694723
5,40.78709057762275,6.531038724676322,11.973664293789838,-24.864808703850386
6,40.78709057762275,7.700360141456429,10.879977189394559,-10.253062029214536
7,40.78709057762275,7.910430540615739,12.60895246936325,-17.35902316638455
8,40.78709057762275,11.613474284235988,12.2894552977724,-17.922876175601335
9,40.78709057762275,9.302585081970806,11.414224300589193,-10.05821729515688
10,40.78709057762275,11.68180860959072,12.670834929148457,-17.95766526770365
11,40.78709057762275,8.914491916490844,13.078107717608518,-16.289309129602387
12,43.09914248433364,11.793552154555949,13.365222823614788,-11.762080248854947
13,43.09914248433364,15.095783251180022,14.992589242333493,-19.037247926663465
14,43.09914248433364,16.365280871276862,16.749083752072142,-14.915560759340455
15,43.09914248433364,23.623736169267577,15.598998697846257,-12.736658584810218
16,43.09914248433364,25.783205792109175,15.99010725252669,-10.362530463875018
17,48.93274144146112,26.649292780908194,16.98667060571485,-13.131078277474945
18,48.93274144146112,22.695242275187734,17.706362518653062,-9.721738191403368
19,48.93274144146112,22.59280077650305,17.186758745981027,-10.266568232699289
20,48.93274144146112,20.42436324850847,16.024820434495837,-13.153344268275614
21,48.93274144146112,21.099374278415095,16.88727694647336,-9.866715112680392
22,48.93274144146112,28.576953349156746,17.070227119201842,-10.461445392705116
23,48.93274144146112,30.037566853604577,18.005767056848406,-15.025568754319835
24,48.93274144146112,30.536404440456685,16.914153563241392,-9.881834367659764
25,48.93274144146112,27.174813303925347,17.25152149348648,-5.725087634937907
26,48.93274144146112,25.011193552895953,17.96688939756625,-14.584405606781853
27,48.93274144146112,23.366605497625176,16.822020194008743,-9.76748316248333
28,48.93274144146112,23.1738768023406,17.32272252881621,-5.648743100324417
29,48.93274144146112,20.622225850235253,18.44155625948149,-13.850543190577909
