Generation,Max,Avg,Std,Min
0,38.76558927428163,-2.0285408758709282,8.534928746089959,-7.289610521451167
1,29.9717214797693,2.125729122256299,10.96283407289327,-7.290292882446597
2,30.42027017401378,9.909658739471318,11.466443184324474,-7.290292882446597
3,30.42027017401378,17.4019083832139,8.809629253081361,-7.21890970761906
4,65.86677961290972,20.748674618457116,9.472509952020497,-6.059123195581797
5,65.86677961290972,24.21922081949517,12.098841349008264,-5.4638318050256105
6,87.01832402838059,28.13575005038133,17.751751695962863,-5.393627546352362
7,87.01832402838059,32.28799910422863,22.744949606070893,-5.840641657373398
8,87.01832402838059,40.896583106868604,25.278196469830693,-5.332718793265369
9,87.01832402838059,44.160956453493135,25.848775635322202,2.938543081071983
10,87.01832402838059,48.220068954368756,26.203314983756485,1.693468601060495
11,87.01832402838059,48.62989556208021,26.075900912903116,-5.616771097666572
12,87.01832402838059,45.10680687550612,27.97459998726773,2.5385318236462826
13,87.01832402838059,53.01704844101536,24.459502663069024,2.416590777841235
14,87.01832402838059,47.7562480467573,29.03084350973466,-6.641182169740591
15,87.01832402838059,47.33405874637978,29.328343846987615,-6.342121418721152
16,86.94451028637582,45.80505872611457,28.478606752467964,2.176713877644313
17,86.94451028637582,52.999234234830666,25.74067757972643,-6.338594078203183
18,86.94451028637582,53.37589752780621,28.011374958609373,-6.401917196727186
19,86.94451028637582,54.204712002223786,29.6893579343557,1.9667796129097228
20,86.23962616327607,48.4949611215865,28.94985854043327,2.938543081071983
21,86.94451028637582,50.77102931594656,30.408366264073685,2.938543081071983
22,87.32209403655284,56.157711318071854,30.132657018443044,2.9315744117558893
23,87.32209403655284,48.933255155305915,33.27152370799443,2.938543081071983
24,87.32209403655284,48.03917177902622,32.79958378509985,1.6961567747222954
25,87.32209403655284,45.322413872247814,33.840619979482526,-5.484796933490655
26,87.32209403655284,45.449870550832685,33.25049290502139,1.7862316918813583
27,87.32209403655284,49.711666581750585,33.79366181773508,2.936214791312392
28,87.32209403655284,43.44919210808243,34.787051535309274,-5.517452896464707
29,87.32209403655284,48.650257123140406,33.375200720436716,2.559053459367079
30,87.32209403655284,53.99648114127942,31.574405675266913,2.938543081071983
