Generation,Max,Avg,Std,Min
0,91.93193985886488,7.798583829868624,28.019450608805005,-6.391917113392602
1,92.98936470590374,19.20564917886692,34.93861242906739,-6.423246963533519
2,92.91240366476762,46.33169348426935,38.168567141745335,-6.56244409369372
3,93.41639337829167,67.61742150405556,34.65775498368437,-5.808142489980444
4,93.20150296873418,83.25815507270552,21.588196601349676,-5.805134968916488
5,93.53740496697303,77.86995026647831,31.33489934494816,-6.395261598115449
6,93.53740496697303,74.54873021457897,33.636305699528236,-5.814130531825066
7,93.42326625757943,76.01892012479836,31.428256280067995,-6.270988431858299
8,93.42326625757943,77.38421956155848,29.64380047685569,-5.805134968916488
9,93.42326625757943,81.8296612792672,24.753184023399196,-5.805134968916488
10,93.42326625757943,79.77513567289984,29.62920064880746,-5.840641657373398
11,93.42326625757943,83.20720557303062,26.12696361839507,-5.82600010738045
12,93.42326625757943,88.24086982069105,16.271073271181706,-5.771441123130016
13,93.42326625757943,89.66593503012284,11.756315120525796,13.087345114263947
14,93.33740496697304,83.49802124313791,27.250026174020707,-5.805134968916488
15,93.42326625757943,86.53919090887138,20.39054580285337,-5.814130531825066
16,93.42326625757943,84.4873095277423,24.36302911158084,-5.746203190540153
17,93.42326625757943,90.53908367714162,12.043323402655279,-5.7430031878094825
18,93.42326625757943,89.87740477792919,13.977703620894724,-5.746203190540153
19,93.42326625757943,91.54971295820278,8.980503886479639,3.130703086866226
20,93.42326625757943,88.37741459484704,17.955796352420986,-5.786897381366708
21,93.42326625757943,89.60639537214833,14.32988693106245,-5.814130531825066
22,93.42326625757943,90.77452923954621,10.58165057797301,-5.8971538676367405
23,93.42326625757943,90.97976290349632,10.749311901347772,-5.746203190540153
24,93.42326625757943,90.03573727458874,13.97999052896956,-5.786897381366708
25,93.42326625757943,90.33082470996021,11.243792514591934,-5.44673737166631
26,93.42326625757943,89.95745040225557,13.676786177491163,-5.771441123130016
27,93.42326625757943,91.21807486640948,8.2348478299581,12.28626719449063
28,93.42326625757943,90.36055143233256,12.483003843505687,-5.717027701406222
29,93.33740496697304,91.7592715969236,6.23936964494206,31.246409808893635
30,93.42326625757943,89.24504214424934,16.77321050546484,-5.814130531825066
