Generation,Max,Avg,Std,Min
0,12.202592111088833,-4.373214832425615,5.220051362944305,-9.470341355916496
1,19.475467761222948,-3.423962377271177,6.862030958198973,-9.829567386275134
2,22.876564701225416,-1.6141786186291074,8.175262065713044,-9.727602431317006
3,29.40357393359876,1.2338808359672362,9.936272092392876,-9.757940409090029
4,29.40357393359876,5.059633764695578,10.268052105516956,-8.895087926777736
5,35.5793614503652,5.10781430537734,11.472445230724487,-10.56700593981451
6,35.5793614503652,7.249300544219029,11.048056104760926,-9.879758626005207
7,35.5793614503652,8.816029865793244,10.618429549958702,-8.31395337377602
8,45.02241005462443,11.048288045075747,9.803014376308607,-6.229393925117954
9,45.02241005462443,8.510044836401214,11.3036146897023,-7.186124358545104
10,45.02241005462443,9.488013623092975,10.612738485935852,-6.9437298153587825
11,45.02241005462443,11.395045535047021,11.388067431311137,-9.783584759031651
12,45.02241005462443,12.455171326140045,11.20810266464861,-8.325796506956692
13,45.02241005462443,11.189604032308557,12.664576506083243,-7.862285914960019
14,45.02241005462443,12.994453057877665,12.39347158301678,-6.5020992530953
15,45.02241005462443,12.41760781192326,11.674029640167472,-6.662215172342977
16,45.02241005462443,12.173399675427826,12.189486784806952,-8.115105033233936
17,45.02241005462443,14.65216144785634,11.733127805271549,-5.867730578826044
18,45.45385310212007,15.233954216391533,13.373763689915817,-5.691060555114991
19,45.45385310212007,14.571879272441992,13.48145433202105,-6.229499707732708
20,45.45385310212007,14.254856199075551,12.729637332906668,-5.649113554383213
21,45.45385310212007,15.41880927403941,12.494535593345534,-3.9752120784621066
22,45.45385310212007,18.993095243225252,12.947052087480117,-3.2505903208767073
23,45.45385310212007,22.125635948621376,12.297914664642915,-3.2505903208767073
24,47.04364558700702,21.837106263699336,13.036464089740686,-3.038537149992532
25,47.04364558700702,24.174129127849124,10.940770894570667,-3.253265339901361
26,47.04364558700702,27.005774026828117,10.40020019084673,0.42969523050094693
27,47.1190610190841,27.369428559404223,10.068776288577423,2.1026059437192863
28,47.1190610190841,26.955887926939404,10.715202796725391,-6.229499707732708
29,47.1190610190841,26.250503991364035,11.166300595096622,2.3026656188148173
