Generation,Max,Avg,Std,Min
0,18.79920588220489,-4.032484036991301,6.2888894926696555,-13.27181719063729
1,18.79920588220489,-2.68396671671128,7.448211010474092,-19.510774612246735
2,30.719875305472954,-1.1697921322925384,9.19509165861318,-14.135095796607214
3,33.16764857791419,-0.9698656137664494,10.218957454212017,-18.39332601834112
4,48.39881367618799,-1.543411597706662,10.944109133586398,-14.39640954263529
5,48.39881367618799,0.802828994888878,11.582426309680686,-19.159973962880752
6,48.39881367618799,2.658218154483962,11.987584043874286,-13.315519750916941
7,48.39881367618799,2.578897179955094,11.182083991918947,-18.495769181017057
8,48.39881367618799,5.755164502670113,12.942646816325938,-19.420812026219078
9,48.39881367618799,6.921537831514934,13.861265210046893,-13.27181719063729
10,48.39881367618799,9.363877228815886,15.899910550273635,-14.073696241308664
11,48.39881367618799,7.8655831187695355,16.28478209247948,-13.68669143340184
12,48.39881367618799,4.416831094645044,14.731066526264325,-19.303307120802117
13,48.39881367618799,10.405431677324545,18.86394224731815,-18.83208552848585
14,48.39881367618799,14.568546411475218,20.97582308538657,-13.624177943875985
15,48.39881367618799,16.226443522375572,21.261155743482096,-19.246037607021048
16,48.39881367618799,23.047604507133602,22.487787684368794,-14.15972213350799
17,48.39881367618799,32.96087037980045,21.62529170628822,-14.012459070686678
18,48.39881367618799,43.1631151906757,14.72636567090282,-7.036816777414241
19,48.39881367618799,48.398813676188,7.105427357601002e-15,48.39881367618799
20,48.39881367618799,46.71407005901343,8.669055391139706,-7.156783548212717
21,48.39881367618799,46.65575259175395,9.921671112197657,-13.27181719063729
22,48.39881367618799,48.398813676188,7.105427357601002e-15,48.39881367618799
23,48.39881367618799,46.13692859664779,11.148185413570584,-13.59832888483145
24,48.39881367618799,48.398813676188,7.105427357601002e-15,48.39881367618799
25,48.39881367618799,48.398813676188,7.105427357601002e-15,48.39881367618799
26,48.39881367618799,47.46077277255724,6.635466027003537,-5.260795001840634
27,48.39881367618799,48.398813676188,7.105427357601002e-15,48.39881367618799
28,48.39881367618799,48.398813676188,7.105427357601002e-15,48.39881367618799
29,48.39881367618799,48.398813676188,7.105427357601002e-15,48.39881367618799
