Generation,Max,Avg,Std,Min
0,19.888958921928385,-3.7951973748477936,6.924202775646265,-16.735344941683753
1,19.888958921928385,-2.876131306468913,7.343321240148689,-15.07870562823009
2,19.888958921928385,-0.32758240873921307,8.737230621239462,-15.351145655567285
3,20.435783680546425,0.4047121422251772,9.904956066759759,-16.76397634898662
4,20.435783680546425,2.081954236060912,9.570622980480023,-15.373654087138622
5,20.435783680546425,3.9158330742150778,10.364656430129378,-15.903194528096213
6,20.435783680546425,4.524239235981165,10.057924474008447,-13.483076170312032
7,20.435783680546425,9.184432924240788,9.731352428611457,-12.119472969289504
8,20.435783680546425,9.664609231905139,10.804539403775246,-13.718359283832175
9,20.435783680546425,14.507560478468449,9.29316931488277,-11.939790629818287
10,20.435783680546425,15.671427969300348,8.574413283118897,-11.832769872704436
11,20.435783680546425,18.98516407442144,4.230108350871543,-9.244535061971295
12,20.435783680546425,19.704934515029567,1.342931816224783,9.1307476561764
13,20.435783680546425,17.131858588741625,7.2948393242476826,-6.171137489670464
14,20.435783680546425,15.444807745465146,9.074296839218503,-13.800915406868393
15,20.435783680546425,11.776941137247036,10.887458861747968,-15.256015637103445
16,20.435783680546425,10.650444346742036,11.558318323072475,-13.621599749338532
17,20.435783680546425,7.522648831343713,12.207394393127037,-15.27395625240523
18,27.081393983561487,10.935408679024363,11.210908139578546,-13.911959263504135
19,27.081393983561487,13.82429148760213,10.40984441719401,-15.340137752005106
20,27.081393983561487,17.08733695469178,8.156219505223435,-15.34226529082922
21,27.081393983561487,16.916038969651808,8.318139861241542,-8.649393569497105
22,27.081393983561487,16.77608074239636,7.757091836132,-8.39648923299962
23,27.386113141203868,17.188671997747537,7.711292587110843,-9.031574325350338
24,34.226138565897685,16.949346760962023,8.25821309725248,-10.770901092580567
25,34.226138565897685,17.118758968619993,8.770587681255217,-10.679928200707153
26,34.226138565897685,16.921081553940503,9.363326675795559,-8.883221661689173
27,34.226138565897685,15.667808300476633,9.763526934615657,-9.664818600934595
28,34.226138565897685,15.64267453746228,10.082562842823258,-6.729927013261453
29,34.226138565897685,17.947422719525218,9.449197190514228,-7.156959117443336
