Generation,Max,Avg,Std,Min
0,92.65835757739069,10.55703017973408,28.6962524857705,-6.559615237493242
1,92.91240366476762,32.25858515698124,33.97325874167062,-6.028278520230698
2,93.32482618476618,44.34589160342548,30.40248665358297,-6.29156913955832
3,92.98272016318508,58.15016662543634,31.334100747516434,-5.7899601708972535
4,93.41639337829167,66.74628172757625,29.206707590017608,-5.91350300563827
5,93.32482618476618,68.68333214960556,32.21004977606414,-6.413458957167357
6,93.4727463148428,80.31914581467716,21.89929687817669,4.037155369740093
7,93.4727463148428,83.03145646221505,24.082218530168678,-5.908082938168931
8,93.41639337829167,87.52225011236922,17.69275097353491,-5.786897381366708
9,93.41639337829167,89.8647110629186,12.256372134865906,-5.805134968916488
10,93.4727463148428,88.92535930160662,14.330636286266017,3.1363688244019032
11,93.4727463148428,88.96395216379648,12.758350120408595,30.059828747279568
12,93.4727463148428,89.56986014703924,14.164957329258673,-5.7745515455444085
13,93.4727463148428,87.62979441234023,18.445984601747373,-5.805134968916488
14,93.4727463148428,90.39040003770593,12.391152105548352,-5.805134968916488
15,93.4727463148428,90.22395530132133,10.600959261411033,30.785064242391016
16,93.4727463148428,91.54932906982599,4.641911522956967,57.77964417492168
17,93.4727463148428,90.21635384104498,12.517384347632584,-5.7745515455444085
18,93.4727463148428,88.9972999858447,14.119764514010967,12.74772657195337
19,93.4727463148428,86.72589272286034,19.31337645551245,-5.814130531825066
20,93.4727463148428,89.73307480704827,12.571373276013196,12.912403664767616
21,93.4727463148428,90.25350260183527,11.318379518016924,12.629361971872338
22,93.4727463148428,87.50274730713733,17.971955665729972,12.643413725327989
23,93.4727463148428,85.70824555849482,19.686385109347068,3.8940545260994197
24,93.4727463148428,87.13234276217571,17.91789331308942,-5.7745515455444085
25,93.4727463148428,86.69932546582,19.45348591875591,-5.805134968916488
26,93.4727463148428,91.45427742541435,8.864789813143656,21.228558876869982
27,93.4727463148428,91.26862415044232,8.725733965492017,30.779644174921675
28,93.4727463148428,91.18523032392464,10.621048464842124,-5.805134968916488
29,93.4727463148428,91.35080374965636,8.32395553756209,30.228558876869982
30,93.4727463148428,91.57220067885017,7.6352676376289805,30.779644174921675
