Generation,Max,Avg,Std,Min
0,91.68283177470681,7.225332248068845,28.09124086950654,-6.131226489483141
1,91.68283177470681,21.41390124839627,36.941399150148634,-6.7650389767805414
2,91.51482255552047,41.29409981960439,40.65424463441276,-6.180016653652572
3,91.68283177470681,59.03140324398726,39.24477830681449,-6.867755278982114
4,91.68283177470681,70.0829010259178,31.22976875422279,-5.981414211254481
5,91.68283177470681,67.30489434161656,35.87805983245524,-6.738152494595957
6,91.68283177470681,64.46210704584513,37.291977108136756,-6.517671272912275
7,91.68283177470681,68.3981309872699,34.4498661568819,-6.836259277277067
8,91.68283177470681,68.70536760446811,35.35372795274813,-6.2766434893416445
9,91.68283177470681,67.93010412602473,36.12303368237764,-6.387755278982113
10,91.68283177470681,69.34080857106441,34.22097814768481,-6.175867270105761
11,91.68283177470681,77.85275789412583,29.636557257194013,-6.1779441140506
12,91.68283177470681,82.28730642056982,23.642222580451776,-6.1779441140506
13,91.68283177470681,87.00099441569856,16.332203535584185,-5.863631175598097
14,91.68283177470681,84.19937971187446,21.05353369414929,-6.248042874508429
15,91.68283177470681,83.86790187888727,22.28873048215338,-6.428105272684596
16,91.68283177470681,85.19573631103601,19.31981564166478,-5.476463551931511
17,91.68283177470681,85.96226503032402,18.18469035057108,-5.796057750765372
18,91.68283177470681,85.90090699530042,17.180387383404515,-6.175867270105761
19,91.68283177470681,89.86326878608808,1.4927169680304742,88.34926227199755
20,91.68283177470681,86.605687717225,16.41626110648566,-5.459585514144159
21,91.68283177470681,87.7948176777693,13.361541541975907,-5.332718793265369
22,91.68283177470681,86.09862785980476,18.737094877911876,-5.905361848054571
23,91.68283177470681,86.28918958641545,17.23345077574303,-5.472270673671475
24,91.68283177470681,87.63969913543022,13.803783956940784,-6.056784013228625
25,91.68283177470681,87.4451929376618,13.719672265175316,-5.476463551931511
26,91.68283177470681,86.26654811880066,17.56058878328007,-6.75343791859778
27,91.68283177470681,88.30151547345952,9.290630854326672,11.797464482812078
28,91.68283177470681,86.92941779776315,16.34506903336662,-5.84354441703136
29,91.68283177470681,86.76024960685002,15.326381317051656,-6.175867270105761
30,91.68283177470681,88.58927727667133,9.732880511526831,21.00853545289202
