Generation,Max,Avg,Std,Min
0,17.74184825477016,-3.9310216081191682,6.524407169723166,-9.81621115247226
1,19.47967057534413,-3.263024539500458,7.442541878677912,-11.001765131601667
2,23.958828131927756,-1.1153124175495548,8.467044593265868,-8.268757994948182
3,23.958828131927756,-0.3083959789786257,9.13764360587651,-9.727602431317006
4,24.07284726498083,1.4866524171320672,9.67207631584494,-11.106225779240878
5,25.335498882860584,2.7218269212866426,9.997439542909818,-8.74244559697456
6,25.335498882860584,5.872446697034787,10.278770373144583,-8.786923198622034
7,30.754131943739264,7.494299103339095,11.154896787399402,-9.954519380542955
8,30.754131943739264,6.148899531843378,10.693458786911126,-10.20861657297102
9,31.002664690657927,7.9952665191848915,11.508673163265506,-10.449513934756268
10,33.4956362746607,9.04136136124916,11.110181118067711,-7.448280278591358
11,33.4956362746607,9.716997652138385,11.544627359226489,-7.589094493635915
12,33.4956362746607,10.556068384642973,10.741559775321047,-6.899438828780886
13,41.32275145388945,9.967294375751589,12.423185189512662,-8.146818577370093
14,41.32275145388945,11.577981477174248,10.701494165527894,-6.816548217731266
15,41.32275145388945,10.79535040320293,11.923401068851357,-8.368177627532507
16,41.32275145388945,12.748191221565568,12.007517644326173,-9.719643905705166
17,41.32275145388945,12.681951131860982,12.465593590320657,-6.853803097616376
18,43.77616463554518,12.294445065925677,12.965870927189718,-6.916433506314274
19,43.77616463554518,13.123018281303963,13.41782888285895,-7.570417932029802
20,43.77616463554518,14.588874964088744,12.570028587475807,-6.6507199455414385
21,45.66037156102021,14.448006572524601,13.214122070756442,-3.8495408819034616
22,45.66037156102021,15.010369312997828,14.859857818624683,-6.843372898567942
23,45.66037156102021,16.810331432057513,14.29692740511837,-6.232452838240751
24,48.0775910943341,17.952454637371197,14.724009938785336,-8.318145500168605
25,48.0775910943341,18.761468287889834,13.38205050181177,-5.69114269728745
26,48.0775910943341,19.707748815124397,12.715545474103942,-6.442535638028651
27,48.0775910943341,19.93117874180222,12.095490627908276,-3.2505903208767073
28,48.0775910943341,19.7098015341526,12.814782544453552,-4.04081049710738
29,48.0775910943341,19.614725873418156,12.161538850683748,-4.4362332980200705
