Generation,Max,Avg,Std,Min
0,89.20278772623588,5.235277952298052,21.909772452498803,-6.163314804034641
1,92.1794650007277,19.326166843200596,28.34861878359923,-5.902633333401366
2,92.96956207860757,37.4646856967532,28.687984566175214,-5.988961416889864
3,93.27274631484279,55.161751490571675,30.273425169324977,-6.401917196727186
4,93.27274631484279,64.72385911485507,31.944917177103903,-5.8971538676367405
5,93.27274631484279,67.20279907723967,34.989176958876754,-5.805134968916488
6,93.27274631484279,76.11271630963954,29.959481063068026,-6.306275286948016
7,93.27274631484279,71.0847744319147,35.43706864511701,-5.814130531825066
8,93.4727463148428,74.03081402728672,31.854733088369702,-5.814130531825066
9,93.27274631484279,67.99586984626029,37.59143561906236,-5.805134968916488
10,93.4727463148428,70.35680017481714,36.698033094260914,-6.0112671744041615
11,93.27274631484279,77.33115654760621,30.32103001684597,-5.771441123130016
12,93.27274631484279,83.55807241453978,25.961666913578984,-5.814130531825066
13,93.4727463148428,87.61262910574645,19.99359720519923,-5.805134968916488
14,93.27274631484279,89.95581961809629,15.867762574169904,-5.796057750765372
15,93.27274631484279,89.71886934961802,16.838300631771492,-5.8998973535824915
16,93.27274631484279,90.25810611758423,14.763884415885107,-5.8377304471659395
17,93.27274631484279,90.47551465631062,13.878050588844461,-5.814130531825066
18,93.27274631484279,91.42992195819916,10.333955996449886,3.15645558296864
19,93.27274631484279,89.42927686283053,17.335545931860896,-6.184148890937483
20,93.27274631484279,92.60105271165094,1.8250687274601474,75.68188000615578
21,93.27274631484279,88.49059441464513,19.60639562840438,-6.16541785423142
22,93.27274631484279,91.9733945010745,6.3370774243868375,39.424050896853686
23,93.27274631484279,88.36455438670248,19.24930416223354,-5.814130531825066
24,93.27274631484279,90.84292359456262,13.780264377666256,-5.746203190540153
25,93.27274631484279,91.729636739114,9.842301154420362,-5.771441123130016
26,93.27274631484279,91.29237205290093,11.13792561879748,-5.805134968916488
27,93.27274631484279,91.20974270538234,8.699347565594838,30.213102618633293
28,93.27274631484279,90.49637848598115,14.15893258085837,-5.786897381366708
29,93.27274631484279,91.26249671049462,11.598542338972091,-5.805134968916488
30,93.27274631484279,92.82900376215557,0.6067407748538597,91.7959933129232
