Generation,Max,Avg,Std,Min
0,89.29520306650937,3.456370392826183,22.722207613066985,-6.302618975744905
1,87.29788162462296,15.315017737192907,30.2123909433088,-6.278521424165844
2,88.96878821817866,29.63666148403227,36.92564529414549,-6.1779441140506
3,88.96878821817866,49.57267336045025,36.89985962538627,-6.278521424165844
4,90.19936107665805,63.39521652688713,35.853499092203364,-6.280395838960195
5,90.19936107665805,62.835631936783074,37.05330545415367,-6.192362489474872
6,90.19936107665805,72.07299695481676,31.890516754348713,-6.1779441140506
7,90.19936107665805,71.38933030427688,31.72864815433909,-5.945420608606575
8,89.34283177470682,73.8039701080851,30.357252785935763,-6.278521424165844
9,89.47968822339261,77.42448937171235,25.560259289786234,-5.337538079701318
10,89.89968822339262,78.17957493723817,25.20972535058994,-6.131226489483141
11,91.90226421822038,75.62910148187026,28.46519217775414,-6.259581464064923
12,91.90226421822038,74.67894380018947,28.430810784383404,-6.202535517187923
13,91.90226421822038,76.45704220242378,28.73623275489814,-6.175867270105761
14,91.51356122494231,76.17178819420567,27.193286596999414,-6.1779441140506
15,89.89968822339262,75.24443027706259,29.241602358192097,-6.131226489483141
16,89.6719398588649,73.79420932330773,31.538794675203995,-6.013715156042802
17,89.95936107665804,71.64311669102152,32.659202142499616,-5.402677381872279
18,91.21356122494231,79.23072111493964,26.097183748080223,-6.297109319933935
19,91.21356122494231,77.57056493712449,27.91394801998702,-6.261491684321042
20,90.06322890233346,65.20238809728822,38.23755863104802,-6.710523109452428
21,90.13092391510482,67.66644041123564,38.24440862740287,-6.272877006546167
22,90.06322890233346,69.67362407108904,36.52337767734759,-6.272877006546167
23,90.60322890233346,71.74272298718323,35.507852237190434,-6.1779441140506
24,90.93282822853992,68.89171093168119,37.31793944072338,-6.2766434893416445
25,90.93282822853992,75.25817413192819,32.11278869724129,-6.297109319933935
26,90.93282822853992,78.8608963614036,27.580356970518896,-6.398594934535208
27,90.60322890233346,80.37656904817496,26.279612800886976,-6.259581464064923
28,90.60322890233346,78.36815696051093,27.822919356276056,-5.4638318050256105
29,90.60322890233346,81.54730466824222,25.407110721228634,-5.44673737166631
30,90.66322890233346,80.8187584870945,24.680517872453326,-5.459585514144159
