Generation,Max,Avg,Std,Min
0,48.22936266761988,0.07637318206444987,12.65985045781356,-14.393509647263546
1,48.22936266761988,1.9530301187367667,13.930729726913555,-16.251917698098648
2,48.22936266761988,5.6788740915013145,16.011956274204245,-19.174162530567255
3,49.45265624810236,11.83826422888882,17.44088169309142,-15.357384111907994
4,63.10525101180942,17.90664647160277,19.68014866880661,-13.644458381189587
5,63.10525101180942,16.10685257418347,20.339454481741903,-13.805087255926434
6,63.10525101180942,16.514196148285443,20.408637928590586,-18.89996789561885
7,63.10525101180942,24.273503139534565,19.024544984571303,-18.797772704641442
8,63.10525101180942,23.24315932949504,21.044809336025093,-13.702883978675423
9,63.10525101180942,25.362865342407872,21.571791317790563,-9.378316611757844
10,63.10525101180942,23.494598866030103,24.117734830625647,-14.479848450421926
11,63.910266193481135,29.314831434449562,24.253599146988982,-13.562282117859375
12,64.09525620610228,31.71491318303116,24.798364688423234,-13.657912951441745
13,87.15404213112194,28.08697812278212,28.30323708158988,-19.0953286895105
14,87.15404213112194,30.065149836287564,27.853806181294555,-13.776253757955924
15,87.15404213112194,34.22939138537933,29.00394112348355,-13.394068169869584
16,87.15404213112194,40.469355206292796,28.307143811786332,-8.000389681369573
17,87.15404213112194,48.767361055426655,25.879628123023416,-9.68059969154286
18,87.15404213112194,56.906042073373726,24.020196848847906,-6.476217202762655
19,87.99858361340809,63.88381266327587,25.634513531462044,-13.508492672288899
20,88.1043337967746,67.46191800269519,24.330860624873132,-8.151284581474613
21,88.14798642975788,69.57255735638645,22.715589729078776,-6.957751102045315
22,88.58150203074081,63.495464883106955,29.30845613096406,-8.407113755147329
23,88.58150203074081,74.56139410611746,21.117125007654856,-8.169571519843881
24,88.64050744198785,79.03969992251477,15.438532616541995,0.9788631014569873
25,88.64050744198785,76.45054391178506,21.058117996575636,-6.476217202762655
26,88.64050744198785,78.11412548706012,18.349877490661065,-6.961817582729362
27,88.6828234897916,72.87337447145015,23.54471437734315,-8.052924890835992
28,88.6828234897916,77.83411260024599,22.76339680152566,-13.797062026017379
29,88.6828234897916,81.6612176732336,16.014028334850334,-18.554273729394758
