Generation,Max,Avg,Std,Min
0,23.950859164338535,-4.244169521147382,5.570872756591677,-8.270463998512685
1,23.950859164338535,-1.510905794689478,7.4896662401845875,-9.257040780381894
2,23.950859164338535,0.6455355570247298,9.315792281743372,-10.672492477445882
3,30.053825697433563,3.3365190364305564,10.96141531411051,-10.977623962704836
4,30.053825697433563,6.660158563641899,10.213799959291228,-9.366844285455489
5,30.053825697433563,8.283607850171318,9.868432585455674,-7.777453318001978
6,30.053825697433563,11.372637094995241,9.929071435949389,-6.387554756970736
7,34.81993264317745,9.73854126525518,11.113930459247289,-7.581115786190988
8,35.13072363249957,11.287156235105181,11.281880327574385,-7.801324974175106
9,37.727365349144065,11.634265955025475,12.28103371882757,-12.926878493259164
10,40.98817615805318,13.391646003270719,12.525998775260977,-6.191905246923973
11,40.98817615805318,11.7825915213175,12.185970980765523,-7.261826009370402
12,40.98817615805318,11.881830736503161,12.100612643505912,-6.979412367237197
13,43.68314231687545,13.791816904576743,12.94185334214144,-7.543582832109366
14,48.217232249168546,18.289675720781855,13.953362127415252,-9.443210643581473
15,48.217232249168546,17.955941556756613,12.87159607485526,-7.1880696434467986
16,48.217232249168546,20.329244798817964,12.383759407731493,-4.7138734121445225
17,48.217232249168546,20.76282163438026,12.717912035772429,-3.4905786486265384
18,48.217232249168546,22.249560727041512,12.544364720998985,-7.160032229676414
19,48.217232249168546,26.742101341195276,11.192589326770532,8.798286014779471
20,48.217232249168546,25.495664683894585,12.113124821460378,-2.0208181600196298
21,48.217232249168546,29.511053142006308,11.535103451510025,-3.2646041641094428
22,48.217232249168546,27.019471071564787,12.597353209073143,-6.229499707732708
23,48.217232249168546,29.013157499122944,11.372980834182641,-7.031670129933353
24,48.217232249168546,31.281267755847544,10.017811659780445,12.201103861008018
25,48.217232249168546,31.92589568861331,9.964496526103332,5.313746731999778
26,48.217232249168546,33.55307651164347,9.4912295286988,10.875803473245288
27,48.217232249168546,34.25587944248507,9.549825907182058,12.202211433092504
28,48.217232249168546,36.482064088053455,8.110064577607679,17.61070427722101
29,48.217232249168546,37.067660610559585,7.884238888996103,15.033777436871773
