Generation,Max,Avg,Std,Min
0,19.511679219758932,-3.5056772431131393,6.269386162383079,-9.727602431317006
1,26.235465404591206,-1.661118007062559,8.097039512577439,-9.727602431317006
2,30.360516728446935,-0.2179534133666856,9.23110182093667,-9.727602431317006
3,30.360516728446935,1.0076077371940375,10.134367718990383,-10.689632594343205
4,30.360516728446935,5.005742074773601,10.774051771043247,-9.750287560849813
5,33.4883673258661,5.107674372250108,10.39767865530507,-7.442728881256205
6,33.4883673258661,7.898109216076002,11.256435896730379,-9.727602431317006
7,33.4883673258661,8.217274989372378,10.472766526918878,-9.346754737110178
8,33.4883673258661,10.164299306892348,11.115159904851037,-8.071098443938022
9,33.4883673258661,9.44248592468393,11.756644806113714,-14.006136978638253
10,33.4883673258661,12.529831582484286,10.309103438057042,-7.245207673025282
11,34.654093436209976,11.59182118217614,11.835751610336827,-7.579642317153794
12,34.654093436209976,11.857853063390081,11.31516364957181,-6.828977706265093
13,34.654093436209976,12.609411148417955,11.207512942345284,-5.5696943028137404
14,43.04426841949568,13.949117829217796,12.440115590060909,-7.4354631209700095
15,43.04426841949568,16.530308305729335,11.890247414004705,-4.855454688003241
16,43.04426841949568,19.85139182782837,10.833837953569203,-3.2507437202157945
17,43.04426841949568,18.94423400659469,10.94581354023548,-3.5405378592443704
18,43.04426841949568,20.026945013670435,10.425901470680042,-3.659301765037096
19,43.04426841949568,19.548528010936252,11.190572172388794,-3.7729724326928604
20,43.04426841949568,19.39797354039372,10.451413184265526,-3.4253854530964745
21,43.04426841949568,19.849704781671033,10.104627717123986,-5.572546302755146
22,43.04426841949568,20.81176232738626,10.229971280521859,-3.2505903208767073
23,45.61318709797135,22.02299962097496,10.985215093355235,-5.691939784997448
24,45.61318709797135,21.376681286670408,11.483033890095811,-6.230545243193435
25,45.61318709797135,21.573071479100705,10.857815564342008,-3.2828537060952776
26,46.14554142201746,22.327572968165693,11.222591535519136,-3.2505903208767073
27,46.14554142201746,21.811718399872223,11.299851707786175,-3.2505903208767073
28,48.10151248404662,22.320181939815974,13.149260959367233,-4.036013087766875
29,48.10151248404662,23.79265353151503,11.86146810748026,-3.2505903208767073
