Generation,Max,Avg,Std,Min
0,91.9028317747068,4.150866171544086,22.94329816177923,-6.003887067106539
1,92.78936470590374,20.62173263976955,34.256680899181546,-6.304448802421981
2,93.32772932632852,49.24384485583148,39.447849549357336,-6.393590753950631
3,93.32772932632852,69.5098787590737,32.66430572845625,-6.013715156042802
4,93.32772932632852,79.40545902186469,27.98130650386333,-5.902633333401366
5,93.32772932632852,79.73551171486257,24.333520674428353,-5.869296913133774
6,93.32772932632852,82.76031713948916,22.481208894381073,-5.805134968916488
7,93.41639337829167,82.05835788757366,24.952379162586865,-5.814130531825066
8,93.32772932632852,81.9911802420636,23.149463397535598,-5.786897381366708
9,93.32772932632852,84.01991515573101,22.52327313069775,-5.7745515455444085
10,93.32772932632852,87.38936621855365,13.50826726938146,30.1888590070233
11,93.32772932632852,84.73629822752304,20.664542989770993,-5.786897381366708
12,93.32772932632852,87.90197149641828,15.08037544233741,4.080019074171875
13,93.32772932632852,88.13642080594069,16.721381238024268,-5.746203190540153
14,93.32772932632852,89.66676490869557,10.504352592892525,30.097366666598635
15,93.32772932632852,88.73940267263458,14.520648661973263,-4.875197323201151
16,93.32772932632852,90.39970232802567,10.75189032715377,-5.805134968916488
17,93.32772932632852,88.21493158861445,15.330414989087869,-4.867534450455582
18,93.32772932632852,87.4880271548678,17.42254516083715,-5.7899601708972535
19,93.32772932632852,86.8962981272411,18.350929788478116,-4.882801922586371
20,93.32772932632852,88.3791329249532,15.156571534794612,4.109650871778246
21,93.32772932632852,90.46598265383541,8.602669888042687,30.097366666598635
22,93.32772932632852,90.06196600583036,10.393352335647176,30.097366666598635
23,93.32772932632852,85.9510580197434,21.60068898972535,-5.802118375377063
24,93.32772932632852,89.99097097508685,12.73002399496264,4.109650871778246
25,93.32772932632852,88.95724113432433,14.097729358450739,4.109650871778246
26,93.32772932632852,89.55717157688272,12.307120288843851,12.583899597795579
27,93.32772932632852,87.70259612272866,16.35432483958021,-5.805134968916488
28,93.32772932632852,89.55949678045907,12.940543676253313,4.109650871778246
29,93.32772932632852,90.40306181972741,10.129345282433922,30.097366666598635
30,93.32772932632852,90.76968323743782,8.47619392983746,30.213102618633293
