Generation,Max,Avg,Std,Min
0,24.12605471702089,-4.04568750004224,5.120814573436993,-11.865518556695529
1,24.12605471702089,-3.471511986577103,6.680405491918759,-11.718849635248734
2,24.12605471702089,-2.4202437483820587,8.193534954094103,-9.644461835366823
3,24.12605471702089,-1.2460391676907292,8.58873239084632,-11.890798050742827
4,24.12605471702089,0.7554138417553291,9.970407646550555,-11.777709038310284
5,24.12605471702089,-0.3470522331679345,9.685804946847915,-11.777709038310284
6,24.12605471702089,-0.6839959577856554,9.540033547211976,-11.777709038310284
7,24.12605471702089,2.101491506677543,10.27572750726169,-11.777709038310284
8,24.12605471702089,3.5217572853728263,9.7832998144878,-10.159718450924544
9,24.83338768828345,6.223721131316264,10.121724640258215,-11.84055137030715
10,24.83338768828345,6.413210322781644,9.299309340007223,-9.810753624189925
11,24.83338768828345,7.56258152945784,8.787032702929903,-11.777709038310284
12,28.513670413140634,7.089475222992516,9.565797219088553,-11.777709038310284
13,28.513670413140634,7.0658773568886275,9.229887588252152,-11.803696050020285
14,28.513670413140634,7.375927606934617,9.197490166635667,-11.777709038310284
15,28.513670413140634,5.54965666492913,9.974186544042775,-12.549155658843368
16,28.513670413140634,8.476883727153833,8.71511200773117,-8.242555762843454
17,28.513670413140634,8.135869859352706,8.428186301349555,-8.85152537414831
18,28.513670413140634,7.796078008750964,9.469762594514778,-11.7680704191919
19,28.693243712207632,7.465633114953146,9.458058050854737,-10.246791982767796
20,28.693243712207632,7.921809986298542,9.28638037295568,-11.775832775857054
21,28.693243712207632,8.89434565877169,9.550387658017174,-11.777709038310284
22,28.693243712207632,7.281509275537774,10.857122633937285,-11.777709038310284
23,30.897900323059336,9.79519155751166,10.257076920470793,-11.763573924024499
24,30.897900323059336,8.476883374496209,10.518921683633272,-11.776227417292603
25,30.897900323059336,10.299031300381014,10.774194178772138,-11.776227417292603
26,34.37523637282226,10.945158782110338,10.620775092408946,-10.277967382395552
27,34.55755373822764,11.775713508384124,10.636340635492413,-7.403850205926361
28,34.55755373822764,15.014385775710469,10.055874639062152,-6.451783664724083
29,34.55755373822764,15.18541752952474,11.593909092694428,-10.22945979307
