Generation,Max,Avg,Std,Min
0,12.202592111088833,-4.203075979103521,4.872858094809973,-9.261901842443958
1,18.406116615990108,-3.1596790038625513,6.69307518517366,-10.359001969521977
2,25.3249751051223,-0.8687857561305475,8.261674421500203,-9.054264294745774
3,25.3249751051223,0.7370951363625167,10.856285926887036,-12.405488264272979
4,31.663981627238652,4.7073062147745794,11.644152763510538,-9.055763766270083
5,31.663981627238652,7.287492331942782,12.081535428882583,-6.966566115005342
6,31.663981627238652,11.003547847112655,11.295016807210576,-6.230582747557553
7,31.663981627238652,11.565414053481815,10.734407448283992,-6.231780143070375
8,31.663981627238652,12.390286972086152,10.153502624949219,-6.501222959426782
9,31.663981627238652,10.680026386287295,10.855587248377383,-9.727602431317006
10,31.663981627238652,11.316623858727432,10.497625231407582,-6.623015593010912
11,31.663981627238652,13.116981147746422,10.707724318331481,-7.626022880635134
12,39.73693955922752,12.403434988484458,11.687404535026936,-6.679131340659099
13,39.73693955922752,12.542226822004448,11.798943956496782,-8.268757994948182
14,44.44151524122901,12.896813241238744,11.437715669662879,-7.587097667311962
15,44.44151524122901,11.651295360300272,11.306253080358193,-6.233519060414571
16,44.44151524122901,13.382409801175653,11.98113079259867,-6.652362491412834
17,44.44151524122901,12.6342196667232,12.538658091278363,-7.135072213163884
18,44.44151524122901,13.88967447562749,12.048732820268846,-6.229499707732708
19,44.44151524122901,14.07901939358574,11.020345729593584,-6.228289329448058
20,44.44151524122901,14.466076196651597,11.364172641737893,-6.652362491412834
21,44.44151524122901,15.245387960192206,11.187804763370766,-5.881062739050968
22,44.44151524122901,18.280529334745985,10.840577496660837,-3.2505903208767073
23,46.12265450627473,17.69712965771009,11.746255932941338,-6.540195005597617
24,46.12265450627473,17.899569218676316,10.888134977749289,-6.2282794897617135
25,46.12265450627473,19.295771266794933,11.428735960499353,-4.78872178404699
26,48.32473634500313,20.99820790248878,11.275779461651666,0.29770077929947547
27,48.32473634500313,21.181902205367276,11.478321520615012,-3.250237293582984
28,48.32473634500313,22.67619480989446,10.197254693139188,4.600462260731479
29,48.32473634500313,23.22521928877535,10.427193899994775,-0.30792565944626205
