Generation,Max,Avg,Std,Min
0,21.172013552049236,-4.002807255607808,6.830745270160997,-10.726651587536338
1,26.96353681440505,-0.38849531673445936,9.115230000414888,-9.735711882792312
2,26.96353681440505,0.48425421541802327,9.126295365296814,-9.72752211033611
3,26.96353681440505,2.9981560865716643,10.833411753827894,-9.727602431317006
4,35.28537865347114,4.627599062885084,11.358567440402183,-9.775608993667465
5,35.28537865347114,6.25726893474509,11.810916093682955,-9.550537905013151
6,35.28537865347114,6.870749124957199,12.068272489222723,-9.737764926596736
7,35.28537865347114,9.871514016804836,11.445990152803882,-7.1357506103317245
8,35.28537865347114,11.578994533546682,11.367122817203013,-7.319345578441239
9,35.47530955981284,9.111919381939586,12.220640777843712,-18.862541945404963
10,35.47530955981284,10.22873067206361,11.657545326272295,-6.8441385548568014
11,47.10664839420102,12.856704718765526,11.066733683288161,-7.188053054743717
12,47.10664839420102,11.061286272703876,11.499228984186812,-7.611193381556152
13,47.10664839420102,12.957639461496953,10.755738987459155,-6.529740817143564
14,47.10664839420102,12.211640365793345,10.931232799762643,-6.75079889097123
15,47.10664839420102,13.336190724040856,11.771539397207437,-8.046899707350155
16,47.10664839420102,11.1355404678808,12.200893121900362,-7.834905209011762
17,47.10664839420102,12.58864243018911,11.72539273790182,-6.814406502519043
18,47.10664839420102,15.03893918313926,13.47197888892322,-6.186933914736999
19,47.10664839420102,15.48402450966841,14.175288930975546,-6.5586644344610505
20,47.10664839420102,17.361846382265707,15.262313345657162,-6.747069044352782
21,47.10664839420102,21.35266757767137,13.597213608099512,-6.227718292702531
22,47.10664839420102,26.399743568235433,13.94338228249222,-3.2534174401677163
23,47.16853212988869,29.96662024378961,11.943865927565662,2.2670000693697077
24,48.11185298468234,33.543988360957634,10.62901044034417,-3.4944943212869575
25,49.79489456989697,35.55320038856981,8.562305537749872,12.202017717605685
26,49.79489456989697,34.44221427160985,11.423692133810338,-6.78245637411251
27,49.79489456989697,35.64423068848574,10.163872208088245,9.697153784892816
28,49.79489456989697,37.207575073004264,9.814503453767626,-6.230730983578098
29,49.79489456989697,36.39805286140734,11.025703420241447,12.0398551931072
