Generation,Max,Avg,Std,Min
0,22.97275469009621,-3.7067330748911216,7.19113170841156,-13.144036260786946
1,26.469871923170743,-0.7280427818635209,9.48931340203142,-9.755705282974205
2,26.469871923170743,-0.35655508821537735,9.367765596638213,-10.40875647803706
3,26.469871923170743,-0.8476068560299251,9.238752149457465,-9.831626025032595
4,28.477979332033424,0.9807536040464154,10.884176345577862,-9.74627691277815
5,28.477979332033424,2.7292518840564344,10.360349281347682,-9.727602431317006
6,36.91783777376418,5.146566608191548,11.057583829392035,-9.71960357016042
7,36.91783777376418,8.237083449041744,11.54979525445898,-9.725842716336313
8,36.91783777376418,9.498251478138647,11.167657275995884,-7.785112998826899
9,36.91783777376418,10.463987495283908,10.549562717209314,-9.7433643330132
10,36.91783777376418,9.458205105724971,11.031957638588205,-9.727602431317006
11,36.91783777376418,10.504699677729265,11.310096499642837,-7.9334475210962125
12,36.91783777376418,8.955120521395513,11.762319967743847,-9.727602431317006
13,39.24270171442182,10.536693198662434,11.94900822296765,-9.727602431317006
14,41.99925802652078,11.519900771636632,11.321825938214971,-9.727602431317006
15,41.99925802652078,12.122293318998388,11.817219731379717,-7.424986557729451
16,41.99925802652078,12.305900308771806,12.411459898826875,-6.783736438220545
17,41.99925802652078,11.516657429524518,11.003311291993029,-6.770494961841944
18,41.99925802652078,11.775727497214318,12.054389457376596,-6.814003885948653
19,41.99925802652078,11.648836123553824,11.504688396568582,-7.492947773593787
20,41.99925802652078,12.712751256218295,11.943021974194718,-6.719869742442774
21,41.99925802652078,14.944132404757204,11.824098799877387,-4.1579127168365595
22,41.99925802652078,13.628942503035411,12.184507088807825,-6.8295702234432625
23,41.99925802652078,15.51303722679305,11.724692719364642,-6.229499707732708
24,41.99925802652078,17.300146623704123,12.590302399580445,-6.652362491412834
25,43.704801488979456,20.009626804565634,11.781325782531383,-3.2829718199678233
26,46.05870567506385,24.194364865193364,10.717223406991558,-6.229499707732708
27,46.05870567506385,24.77005483725615,10.637425614791278,-3.2505903208767073
28,47.11203782704432,26.523779432778845,9.734556261279376,-3.250206646321871
29,47.11203782704432,26.654815643416114,9.332601725949976,-3.2505903208767073
