Generation,Max,Avg,Std,Min
0,19.621302326214895,-4.4287578463603925,5.457118200272437,-9.755722190730676
1,19.621302326214895,-2.768096628694382,7.332149041782605,-9.96093504013115
2,19.621302326214895,-1.9825148951225784,7.262349865053204,-9.515423415467286
3,21.561697006980133,-0.8570234525227264,8.283556015182366,-9.780014840155019
4,21.561697006980133,2.2169308461686956,9.278151284529935,-9.415618295590113
5,24.4070870824796,2.9438192478042846,10.434302853250587,-9.727602431317006
6,31.71114072109414,5.845049254733877,10.184302846486025,-9.843302561485334
7,31.71114072109414,7.234253152452116,10.637956687346362,-10.317553698106916
8,31.71114072109414,7.899306466611172,10.4406475777293,-9.727602431317006
9,31.71114072109414,6.7907174160352195,10.589020953985663,-9.727602431317006
10,32.87410944246025,9.719860145627115,9.420614699200025,-7.599136362287435
11,32.87410944246025,9.199135697698347,9.454284277590052,-9.72622476865542
12,32.87410944246025,7.436613521569849,10.264804215211024,-9.727602431317006
13,33.304867440137365,9.673750137490451,10.3132402145524,-9.631984229753682
14,44.287666584811866,9.351434239667983,10.612094641781198,-9.727602431317006
15,44.287666584811866,12.015627247841323,10.24569119855228,-6.637539216047177
16,44.287666584811866,10.611829372387168,12.048606182614924,-9.727602431317006
17,44.287666584811866,11.997899511877339,11.12896160342004,-6.799052870892085
18,44.287666584811866,10.865371035291632,11.93300526190489,-9.727602431317006
19,44.287666584811866,10.053508884976518,12.514305348441072,-9.727602431317006
20,44.287666584811866,11.47109206874807,11.566747979522061,-8.268757994948182
21,44.287666584811866,12.804663997274226,11.924234781847941,-7.150743670337096
22,44.287666584811866,12.0964173071404,12.30028788269023,-7.619769021156191
23,44.287666584811866,12.630764988562484,11.63566243208512,-7.663403974453155
24,44.91773043693947,14.480656214986304,11.77130283393133,-7.14151358712612
25,44.91773043693947,12.278345825866175,12.248454541043705,-9.727602431317006
26,44.91773043693947,14.21158829834598,12.494669470173893,-6.2300392313529755
27,44.91773043693947,14.75912368478799,12.061673765140677,-9.72752211033611
28,44.91773043693947,15.748721440752814,11.143986338691297,-5.668126516148103
29,44.91773043693947,16.293913231234857,11.382662034275008,-8.354845016766632
