Generation,Max,Avg,Std,Min
0,21.31397312941437,-3.8270417668597863,6.107786967108171,-8.855384418358923
1,22.449896439794387,-0.9839482390592802,8.066055008079507,-9.453304097034888
2,26.42439441576012,0.9585768063243459,10.200497982907281,-9.70759034547938
3,26.42439441576012,1.8403813409876582,9.781825695767381,-11.243948060787588
4,26.42439441576012,5.356694544491992,10.311080396861513,-9.740247531760147
5,28.809464503131185,7.3382592485006555,10.411436799017316,-7.82492331638466
6,31.630910456369094,10.164744207917439,9.699346949497684,-6.666127347620053
7,31.630910456369094,7.748958277628267,10.564369636626584,-7.534869990027527
8,32.293225631278276,11.398452986056077,10.399885755334438,-8.989336113044374
9,32.293225631278276,10.712417095025481,11.246908579612544,-7.917095558901051
10,32.293225631278276,8.451700468893195,11.068189864330861,-8.352924848085003
11,34.00848548458502,10.880246581808738,10.61350396792883,-7.247735068277357
12,34.00848548458502,11.611671117736305,10.377557433858867,-7.055619096067806
13,38.10935019353932,13.370116463502447,10.417343074032168,-6.229499707732708
14,38.10935019353932,11.826078380712248,11.568448402396657,-14.910208194831856
15,38.10935019353932,11.865132107737535,11.771050556974318,-8.682807202014393
16,38.10935019353932,11.940892645758646,12.046409361048557,-9.238832550302167
17,39.21472661885984,14.644330146840389,11.125280945480894,-6.924586649737556
18,39.24582639771816,15.050444918750236,11.054895211541925,-6.229499707732708
19,47.070148429279726,17.368198167121474,12.653990948942605,-8.046159215464547
20,47.070148429279726,14.959704736968193,12.686008170986595,-7.470048381346967
21,47.102512943682214,16.396158467989093,12.761682442793441,-7.15040701453804
22,48.10157151606825,18.55536096003822,13.035423538628518,-7.445502666059856
23,48.10157151606825,17.116735949853748,13.119922892956309,-8.330732946779257
24,48.10157151606825,16.73749971331822,13.459512665530768,-7.424512237313603
25,48.10157151606825,18.907246137207128,12.744297540426786,-5.691526837126716
26,48.10157151606825,18.39964859575619,13.364632055724051,-6.652362491412834
27,48.10157151606825,17.880380697017614,13.054930785000417,-6.239149744473627
28,48.10157151606825,20.437892796415664,13.393096647523961,-6.866576669341821
29,48.10157151606825,20.050710713334027,12.85119914274362,-3.2829200662516165
