Generation,Max,Avg,Std,Min
0,57.166779612909714,-0.8993264901026948,10.126090262672061,-7.290292882446597
1,57.166779612909714,3.0815329476865965,11.682476534247607,-7.290292882446597
2,65.86677961290972,11.820832956958895,13.073028443547178,-5.641907070938114
3,74.08677961290972,17.785835461648638,12.432539385150918,-6.059123195581797
4,82.85791764074307,22.332624375554328,13.300843137550801,-5.056245805348308
5,82.85791764074307,23.825066746113347,14.103715150434665,-7.21890970761906
6,74.08677961290972,24.826671951102817,15.862231865233923,-6.785587645007929
7,65.86677961290972,26.820499810244947,17.456860122285164,-6.304448802421981
8,84.09585070796409,30.654858457122877,21.37659096974547,-5.988961416889864
9,84.09585070796409,34.123728065475895,24.066917156935137,-7.290292882446597
10,74.20677961290973,34.866350624753736,25.8540257036139,-6.78105762593618
11,85.74680825751344,41.9700977733801,24.54068644211551,-7.289610521451167
12,89.51128792835834,45.32095618290809,27.024501510904976,-6.785587645007929
13,74.20677961290973,47.012325313805796,26.538403595365438,-6.104793232414985
14,65.86677961290972,47.66997571099823,26.127185005968457,-7.04141166379481
15,74.32677961290973,51.71058253906145,23.650846002401362,-5.501258210544727
16,74.32677961290973,46.72705591505396,25.955207059322966,-3.193220387090273
17,74.32677961290973,51.568256687787034,24.029524945713483,-6.059123195581797
18,87.26427655136872,47.71748214773171,27.093869709044636,-6.373319789577012
19,83.29038947854886,46.81215000692198,27.31496134098797,-6.091309882077698
20,83.29038947854886,49.894682685325506,26.2913892608379,-6.890609120147166
21,83.29038947854886,45.59265174498777,27.923446148401148,-5.814130531825066
22,83.29038947854886,49.87389307241443,26.93949530647856,-6.052089168924417
23,83.29038947854886,48.98828965697304,26.383261502992124,-6.368187186350492
24,87.85858833620523,47.602291358290714,27.381148177922174,-6.052089168924417
25,87.85858833620523,47.869038903188574,28.799451404769535,-7.290292882446597
26,87.85858833620523,50.49897453655601,27.725112448447508,2.8601154477737447
27,87.85858833620523,47.43092216439778,29.782288355292685,-5.616771097666572
28,87.85858833620523,41.8047233845519,31.71221286850367,-6.740519359606223
29,87.85858833620523,43.89577620101332,30.26202150049183,-5.37989735354046
30,87.85858833620523,44.43195868100845,32.19406290371963,-6.785587645007929
